name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VCA0059,CDS_UTRS,NC_002506,-,66326,66974,VC1182,CDS_UTRS,NC_002505,-,1255557,1256772,1,0,true,0.012044156027369302,0.041540048339294124,Inf,0.03176599999999996,0.3185606689582651,30,0.0,15,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,1,0,true,0.9603912946288717,1.0,0.308163997310551,NaN,NaN,20,0.0,16,0.0
VC1327,CDS_UTRS,NC_002505,+,1410140,1411768,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.09489800000000004,0.5469766642066423,15,0.0,34,1.0
VC1758,CDS_UTRS,NC_002505,+,1895892,1897364,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07180203851308475,0.13132623927176756,Inf,0.03176599999999996,0.3185606689582651,15,0.0,33,1.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VCA0972,CDS_UTRS,NC_002506,-,918131,919766,1,0,true,0.021447591168794577,0.0628523250892779,Inf,0.666736,0.9273745609973286,34,0.0,15,0.0
Vcr001:VC0032,IGR,NC_002505,+,21942,29868,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.87759,0.9868938660907128,15,0.0,18,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VCA1102:VCA1113,IGR,NC_002506,+,1060156,1068726,1,1,true,0.10515561008576213,0.17753544559933865,17.505904672294836,0.802024,0.9614439662317729,38,1.0,15,0.0
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,VC2627,CDS_UTRS,NC_002505,-,2797781,2799317,1,0,true,0.008134804796361084,0.032424104023231676,244.42224318536194,0.829862,0.9687925590433482,41,1.0,15,0.0
VC2097,CDS_UTRS,NC_002505,+,2258335,2259356,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07180203851308475,0.13132623927176756,Inf,0.956698,1.0,18,1.0,20,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1403,CDS_UTRS,NC_002505,-,1493881,1496006,1,0,true,0.18139195527967833,0.24543827415745106,Inf,0.291558,0.7565009900332225,36,1.0,15,0.0
VCA0269,CDS_UTRS,NC_002506,+,286981,288736,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07180203851308475,0.13132623927176756,Inf,0.11661200000000005,0.5894755469255666,16,0.0,16,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1071,CDS_UTRS,NC_002505,+,1137847,1139282,1,0,true,0.980133452741653,1.0,0.24925860484406268,0.14211200000000002,0.6342255542857144,38,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,pyrE:VC0216,IGR,NC_002505,+,219512,223253,1,0,true,0.6990787426544957,0.7458605272008192,0.9025837432965782,0.33785,0.7772042709867452,26,1.0,15,0.0
VC0298,CDS_UTRS,NC_002505,-,304932,307171,pyrE:VC0216,IGR,NC_002505,+,219512,223253,1,0,true,0.009235488588087093,0.034803102943184686,129.38603367112506,0.248626,0.743536097845913,25,1.0,15,0.0
Vcr004:VC0069,IGR,NC_002505,+,66298,69095,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.1006877992998737,0.17222913038136292,18.35050865224465,0.20822200000000002,0.7259883125000001,17,1.0,26,1.0
VC0433,CDS_UTRS,NC_002505,+,463452,465258,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.6730939343986395,0.7204108607559854,0.9976458474508689,0.666736,0.9273745609973286,15,0.0,41,0.0
pyrH,CDS_UTRS,NC_002505,-,2413472,2414323,VC2216:VC2220,IGR,NC_002505,+,2371549,2374352,1,0,true,0.014503971125511717,0.04815660354050059,74.74566950554838,NaN,NaN,26,1.0,15,0.0
VC0304,CDS_UTRS,NC_002505,-,314643,316336,VCA1086,CDS_UTRS,NC_002506,-,1041348,1043183,1,0,true,8.376077038596552e-5,0.000693900499766087,24530.285159369832,NaN,NaN,15,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.9932882377068428,1.0,0.1880290129832925,0.854926,0.9740294762946754,35,1.0,16,0.0
apaH,CDS_UTRS,NC_002505,-,470251,471260,OppZ,sRNA,NC_002505,+,1164273,1164325,1,0,true,0.5911736657127289,0.6379843518866615,1.330197215178102,0.70452,0.9333844274809161,15,0.0,33,0.0
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.06553111893013253,0.1237403251306413,14.975686118981125,0.58206,0.8904776885406465,24,1.0,16,0.0
VCA0847:VCA0858,IGR,NC_002506,+,790076,807702,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.5407819586109511,0.5881090798278683,1.6882562907109087,0.03974599999999995,0.35476143999999954,15,0.0,28,1.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2673,CDS_UTRS,NC_002505,-,2840166,2841172,1,0,true,0.1739899625254635,0.24543827415745106,9.971161171686898,0.248626,0.743536097845913,34,1.0,15,0.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC2430:VC2421,IGR,NC_002505,-,2595963,2603108,1,0,true,0.06164735295203927,0.11745662512846264,30.93572913814591,0.291558,0.7565009900332225,24,1.0,20,1.0
VCA0059:VCA0053,IGR,NC_002506,-,62231,66325,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.11661200000000005,0.5894755469255666,15,0.0,35,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2739:glnA,IGR,NC_002505,+,2913917,2918882,1,1,true,0.18139195527967833,0.24543827415745106,Inf,0.0018240000000000478,0.042523701492538424,16,0.0,16,0.0
VC2739:glnA,IGR,NC_002505,+,2913917,2918882,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2284928934189181,0.28022713343829575,Inf,0.33785,0.7772042709867452,16,0.0,31,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC1041:Vcr043,IGR,NC_002505,+,1110104,1114589,1,0,true,0.18139195527967833,0.24543827415745106,Inf,0.291558,0.7565009900332225,39,0.0,18,0.0
VCA0756:VCA0764,IGR,NC_002506,+,701746,708301,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.2577298485789399,0.31312972257254373,4.309136587498163,0.38760399999999995,0.815953433962264,15,0.0,30,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,potC,CDS_UTRS,NC_002505,-,1524124,1524945,1,0,true,0.1739899625254635,0.24543827415745106,9.971161171686898,0.38760399999999995,0.815953433962264,30,0.0,15,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0446,CDS_UTRS,NC_002506,+,399889,400318,1,0,true,0.6323409899552892,0.6803007905501587,1.0090950930765246,0.70452,0.9333844274809161,35,0.0,19,0.0
VC1852,CDS_UTRS,NC_002505,+,1991417,1992102,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,0.248626,0.743536097845913,17,0.0,32,1.0
VCA0156,CDS_UTRS,NC_002506,-,172609,172962,VC2047:VC2072,IGR,NC_002505,+,2205642,2227172,1,0,true,0.01665173422690769,0.05464355503587183,65.54318300804391,0.666736,0.9273745609973286,39,1.0,15,0.0
VC0583,CDS_UTRS,NC_002505,-,612366,613376,VC2717,CDS_UTRS,NC_002505,-,2892254,2893018,1,0,true,0.0036348486985963158,0.018282423513773138,Inf,0.666736,0.9273745609973286,28,0.0,15,0.0
VC0930,CDS_UTRS,NC_002505,+,993428,996701,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.40477717307383465,0.4456504381073489,3.376515191747079,0.536262,0.8780306540880504,15,0.0,32,1.0
VCA1114,CDS_UTRS,NC_002506,-,1069818,1070989,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.28127782487296804,0.3319549748849972,5.569256500065244,0.07684000000000002,0.4859274493927127,15,0.0,36,1.0
VCA1097,CDS_UTRS,NC_002506,-,1052859,1053364,VC2395:VC2416,IGR,NC_002505,+,2564129,2588658,1,0,true,0.006290999506242456,0.027759240641122066,Inf,NaN,NaN,18,1.0,15,0.0
VC2271,CDS_UTRS,NC_002505,-,2425321,2426424,VCA0534:VCA0530,IGR,NC_002506,-,469091,471619,1,0,true,0.002142554842350264,0.012554907029344581,Inf,0.802024,0.9614439662317729,39,1.0,15,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0743:glpA,IGR,NC_002506,+,688214,691050,1,0,true,0.32544170879174783,0.3802859631426185,2.6860718628972524,0.536262,0.8780306540880504,17,1.0,15,0.0
VCA0545,CDS_UTRS,NC_002506,+,481778,483920,VC1207,CDS_UTRS,NC_002505,-,1282635,1283709,1,0,true,0.01972056505130082,0.06145949520273758,58.52998405522329,0.70452,0.9333844274809161,28,0.0,15,0.0
VC1354:VC1350,IGR,NC_002505,-,1441390,1444611,fbpC:VCA0697,IGR,NC_002506,+,626009,634907,1,0,true,0.0010911158919377772,0.007435426844253402,Inf,0.488378,0.8600298038331453,31,1.0,15,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0835:VCA0832,IGR,NC_002506,-,778141,779881,1,0,true,0.19718117373210053,0.26190081851583535,Inf,0.897942,0.9880893820169968,21,1.0,15,0.0
VC1822:VC1817,IGR,NC_002505,-,1959165,1962827,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.40477717307383465,0.4456504381073489,3.376515191747079,0.802024,0.9614439662317729,21,1.0,28,1.0
MicX,sRNA,NC_002506,-,893273,893616,VC0487:Vcr025,IGR,NC_002505,+,519438,522630,1,0,true,0.03806120829512594,0.0883563763993995,Inf,0.772024,0.9555479302694136,19,1.0,17,0.0
VC0533,CDS_UTRS,NC_002505,+,563723,564695,VC1200:VC1210,IGR,NC_002505,+,1275543,1284661,1,0,true,0.004472473019679679,0.021339168029488476,Inf,0.43901599999999996,0.8281920193236714,36,1.0,15,0.0
VC2367,CDS_UTRS,NC_002505,-,2523852,2524435,VC1508:VC1519,IGR,NC_002505,+,1622058,1631747,1,0,true,0.0023166925301545405,0.01322015504317731,Inf,0.20822200000000002,0.7259883125000001,19,0.0,15,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0152:VCA0141,IGR,NC_002506,-,157450,169848,1,0,true,0.32988119643022407,0.3802859631426185,4.512944993729757,0.20822200000000002,0.7259883125000001,33,1.0,18,0.0
VC0957:VC0963,IGR,NC_002505,+,1022198,1027635,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,0,true,0.006705403117725939,0.028259678974954704,Inf,0.33785,0.7772042709867452,15,0.0,36,0.0
xseA:VC0745,IGR,NC_002505,-,799826,818269,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.8373052414014308,0.8828655016738388,0.5627470058346318,0.666736,0.9273745609973286,15,0.0,38,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2642,CDS_UTRS,NC_002505,-,2813808,2815176,1,0,true,0.18139195527967833,0.24543827415745106,Inf,0.07684000000000002,0.4859274493927127,35,0.0,15,0.0
VC0762,CDS_UTRS,NC_002505,+,814176,815432,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,NaN,NaN,15,0.0,20,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0681,CDS_UTRS,NC_002506,-,616144,617839,1,0,true,0.025904634266770143,0.06904968686705805,Inf,0.488378,0.8600298038331453,31,1.0,15,0.0
VC1097:VC1089,IGR,NC_002505,-,1158245,1165266,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.08659262676678481,0.1533936712624697,14.556053352237203,0.07684000000000002,0.4859274493927127,16,0.0,31,1.0
VC1713:VC1718,IGR,NC_002505,+,1849298,1856374,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.7182393741460089,0.7658199005089937,0.8079432750168374,NaN,NaN,21,1.0,28,1.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0128,CDS_UTRS,NC_002506,+,142137,143639,1,0,true,0.04066054326467505,0.09149975781265092,35.89000013488292,0.248626,0.743536097845913,34,1.0,15,0.0
pyrH,CDS_UTRS,NC_002505,-,2413472,2414323,VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,1,0,true,0.9999995984891272,1.0,0.06708144148535938,0.58206,0.8904776885406465,15,0.0,17,0.0
VCA0998,CDS_UTRS,NC_002506,-,952263,953706,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.625562,0.9140578521983161,15,0.0,34,0.0
rpoB,CDS_UTRS,NC_002505,+,340254,344451,VC0813,CDS_UTRS,NC_002505,-,869813,870591,1,0,true,0.004139627565775683,0.020396415703093015,Inf,0.43901599999999996,0.8281920193236714,38,1.0,15,0.0
VC1617,CDS_UTRS,NC_002505,-,1729789,1731079,VC0247,CDS_UTRS,NC_002505,+,253651,254466,1,0,true,0.0016950871129292056,0.010406332133191564,Inf,0.33785,0.7772042709867452,15,0.0,38,1.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0865,CDS_UTRS,NC_002506,-,817159,819388,1,0,true,0.03806120829512594,0.0883563763993995,Inf,0.025116000000000027,0.2884646470588238,26,0.0,15,0.0
VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,VC1431:VC1443,IGR,NC_002505,+,1529705,1539588,1,1,true,0.011604718191602137,0.041115248938800024,170.8746005273381,0.931692,1.0,34,1.0,15,0.0
VC1431:VC1443,IGR,NC_002505,+,1529705,1539588,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.40477717307383465,0.4456504381073489,3.376515191747079,0.38760399999999995,0.815953433962264,15,0.0,20,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VC0281:VC0287,IGR,NC_002505,+,289435,296166,1,0,true,0.025904634266770143,0.06904968686705805,Inf,NaN,NaN,24,0.0,15,0.0
VCA0588,CDS_UTRS,NC_002506,-,524630,526422,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.739562,0.9476586086956523,15,0.0,36,0.0
VC0259:rfaD,IGR,NC_002505,-,246288,264053,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.488378,0.8600298038331453,15,0.0,28,1.0
VC1558,CDS_UTRS,NC_002505,-,1669192,1670828,VC0844:TarA,IGR,NC_002505,-,888650,905358,1,0,true,0.01915772634521551,0.06040190933936566,58.1489262928902,0.739562,0.9476586086956523,38,1.0,15,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0546,CDS_UTRS,NC_002506,+,484080,485388,1,1,true,0.05113827407891525,0.10484944344371118,37.60468879715066,0.625562,0.9140578521983161,32,1.0,15,0.0
VCA0546,CDS_UTRS,NC_002506,+,484080,485388,GcvB,sRNA,NC_002505,-,954718,954922,1,1,true,0.008995172983185307,0.03443519659780239,220.89435730258035,0.666736,0.9273745609973286,15,0.0,16,0.0
Vcr036,sRNA,NC_002505,-,840378,840471,glyA:VC0957,IGR,NC_002505,+,1008331,1021326,1,0,true,0.019402103590544617,0.06072139827411186,61.18130886876521,0.38760399999999995,0.815953433962264,38,1.0,15,0.0
VC0137,CDS_UTRS,NC_002505,+,131385,132811,Vcr074:VC1932,IGR,NC_002505,-,2084385,2089783,1,0,true,0.0031584352840028362,0.01673277626948211,632.1655412237504,0.58206,0.8904776885406465,31,1.0,17,1.0
VC0251,CDS_UTRS,NC_002505,+,257292,259804,VC0844:TarA,IGR,NC_002505,-,888650,905358,1,0,true,0.007749924196604696,0.03111014701249866,144.86457114662628,0.291558,0.7565009900332225,22,0.0,17,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0596:VCA0604,IGR,NC_002506,+,535562,541289,1,0,true,0.9999998912415424,1.0,0.056537904219930574,0.11661200000000005,0.5894755469255666,35,0.0,15,0.0
VC2731,CDS_UTRS,NC_002505,-,2902428,2903668,VC1330,CDS_UTRS,NC_002505,+,1413995,1415182,1,0,true,0.000771496085208434,0.005718545543869533,Inf,0.248626,0.743536097845913,20,0.0,18,1.0
VC2433,CDS_UTRS,NC_002505,-,2608396,2609214,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.625562,0.9140578521983161,16,0.0,22,0.0
VC0514,CDS_UTRS,NC_002505,+,545174,547106,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,NaN,NaN,17,0.0,33,1.0
VC0289:VC0286,IGR,NC_002505,-,296414,298551,Vcr222,sRNA,NC_002505,-,2783840,2783908,1,0,true,0.023559286167736615,0.06495137622100307,Inf,0.58206,0.8904776885406465,15,0.0,15,0.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,xseA:VC0745,IGR,NC_002505,-,799826,818269,1,0,true,0.12198036643011334,0.2032473298311364,9.125752472679732,NaN,NaN,39,0.0,15,0.0
VCA1020,CDS_UTRS,NC_002506,-,968021,969341,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.051679216336319334,0.10484944344371118,Inf,0.536262,0.8780306540880504,15,0.0,35,1.0
VC0183,CDS_UTRS,NC_002505,-,184360,186471,Vcr229,sRNA,NC_002506,+,897527,897726,1,0,true,0.02755343161458701,0.06960433397406883,Inf,0.43901599999999996,0.8281920193236714,15,0.0,20,0.0
VCA0059,CDS_UTRS,NC_002506,-,66326,66974,cysE:argC,IGR,NC_002505,-,2817214,2821955,1,0,true,0.012044156027369302,0.041540048339294124,Inf,0.43901599999999996,0.8281920193236714,26,0.0,20,1.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0038,CDS_UTRS,NC_002505,-,36479,36894,1,1,true,0.9529047528218165,0.9965402427406372,0.3241501179478088,0.91615,0.9972308710801394,29,1.0,15,0.0
VC0038,CDS_UTRS,NC_002505,-,36479,36894,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,1.0,1.0,0.009610141578438763,0.802024,0.9614439662317729,15,0.0,26,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VCA0846:CsrD,IGR,NC_002506,-,784130,787630,1,1,true,0.19718117373210053,0.26190081851583535,Inf,0.70452,0.9333844274809161,16,0.0,15,0.0
VCA0846:CsrD,IGR,NC_002506,-,784130,787630,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.20037737179939352,0.26190081851583535,Inf,0.666736,0.9273745609973286,15,0.0,22,1.0
VCA0574,CDS_UTRS,NC_002506,+,510908,513989,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,NaN,NaN,15,0.0,15,0.0
VCA0172,CDS_UTRS,NC_002506,-,189226,190182,VC1416,CDS_UTRS,NC_002505,+,1510215,1513769,1,0,true,0.003434735854055959,0.017484046967935457,436.27366678643403,NaN,NaN,21,0.0,16,0.0
sdhA,CDS_UTRS,NC_002505,-,2250274,2252040,VC0246,CDS_UTRS,NC_002505,+,252918,253712,1,1,true,0.039136143498378684,0.08998650681940132,25.70436399406179,0.91615,0.9972308710801394,19,1.0,15,0.0
VC0246,CDS_UTRS,NC_002505,+,252918,253712,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.9735677780203709,1.0,0.26519095846122076,0.666736,0.9273745609973286,15,0.0,19,0.0
VC0750,CDS_UTRS,NC_002505,+,802866,803243,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.17266000000000004,0.6659133827160495,15,0.0,31,0.0
fumC:VC1581,IGR,NC_002505,+,1686105,1691005,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.33785,0.7772042709867452,15,0.0,19,0.0
VCA0697,CDS_UTRS,NC_002506,+,634908,637187,GcvB,sRNA,NC_002505,-,954718,954922,1,0,true,0.004507741412146382,0.021339168029488476,Inf,0.625562,0.9140578521983161,15,0.0,17,0.0
VC0112,CDS_UTRS,NC_002505,+,107209,108166,VC1672:VC1669,IGR,NC_002505,-,1801972,1804938,1,0,true,0.0014437998166052513,0.009203351634122293,Inf,0.488378,0.8600298038331453,35,1.0,15,0.0
glpX:VC2692,IGR,NC_002505,+,2856907,2859604,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.0223888163927487,0.0628523250892779,Inf,0.03974599999999995,0.35476143999999954,19,0.0,17,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1617,CDS_UTRS,NC_002505,-,1729789,1731079,1,0,true,0.05403779008252807,0.10484944344371118,Inf,0.772024,0.9555479302694136,21,1.0,15,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.4811649681384592,0.5273468198145241,1.5668434455014528,0.854926,0.9740294762946754,26,0.0,21,1.0
VC0243,CDS_UTRS,NC_002505,+,249323,250444,VC2429:tolC,IGR,NC_002505,+,2603461,2610349,1,1,true,0.003826620582634721,0.018964776494582634,Inf,0.016125999999999974,0.20478708943089396,23,0.0,15,0.0
VC2429:tolC,IGR,NC_002505,+,2603461,2610349,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.15222499470974127,0.2189448860080534,Inf,0.87759,0.9868938660907128,15,0.0,31,0.0
VC0550,CDS_UTRS,NC_002505,+,582646,584439,pyrE:VC0216,IGR,NC_002505,+,219512,223253,1,0,true,0.0049625781866670104,0.02310401414729269,241.64417826720722,0.70452,0.9333844274809161,31,1.0,15,0.0
VCA0631,CDS_UTRS,NC_002506,-,568278,568793,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.07684000000000002,0.4859274493927127,15,0.0,25,1.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,VC1753,CDS_UTRS,NC_002505,+,1887401,1888905,1,1,true,0.03131392396134591,0.07669642245605014,Inf,0.897942,0.9880893820169968,15,0.0,15,0.0
VC1753,CDS_UTRS,NC_002505,+,1887401,1888905,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.15222499470974127,0.2189448860080534,Inf,0.87759,0.9868938660907128,15,0.0,27,0.0
VC0533,CDS_UTRS,NC_002505,+,563723,564695,VC1413:VC1408,IGR,NC_002505,-,1501721,1505701,1,0,true,0.004472473019679679,0.021339168029488476,Inf,0.11661200000000005,0.5894755469255666,35,1.0,16,1.0
VC0583,CDS_UTRS,NC_002505,-,612366,613376,VC2673,CDS_UTRS,NC_002505,-,2840166,2841172,1,1,true,0.007256493255229479,0.029621916911444012,274.1974648414683,0.248626,0.743536097845913,27,1.0,15,0.0
VC2673,CDS_UTRS,NC_002505,-,2840166,2841172,Qrr3,sRNA,NC_002506,+,772258,772365,1,1,true,0.009678969457572073,0.034803102943184686,Inf,0.06175600000000003,0.43846760000000023,15,0.0,29,0.0
infA:VrrA,IGR,NC_002505,+,1874011,1878683,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2284928934189181,0.28022713343829575,Inf,0.772024,0.9555479302694136,15,0.0,32,1.0
VCA0990:VCA0986,IGR,NC_002506,-,938151,943805,MicX,sRNA,NC_002506,-,893273,893616,1,0,true,0.021751781053819585,0.0628523250892779,Inf,0.966702,1.0,15,0.0,33,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,metL,CDS_UTRS,NC_002505,+,2851488,2854042,1,0,true,0.05403779008252807,0.10484944344371118,Inf,0.488378,0.8600298038331453,37,1.0,15,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC0145:VC0142a,IGR,NC_002505,-,134476,135687,1,0,true,0.05403779008252807,0.10484944344371118,Inf,0.33785,0.7772042709867452,38,1.0,15,0.0
cysS,CDS_UTRS,NC_002505,-,1987233,1988855,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009678969457572073,0.034803102943184686,Inf,0.04964999999999997,0.40392343749999976,19,1.0,39,1.0
VC1872,CDS_UTRS,NC_002505,+,2014835,2016961,VC2336,CDS_UTRS,NC_002505,-,2485781,2486525,1,0,true,0.005662781265430072,0.025726076178969954,Inf,0.33785,0.7772042709867452,27,1.0,15,0.0
Vcr216,sRNA,NC_002505,-,2518785,2518934,VCA0005,CDS_UTRS,NC_002506,+,4399,4767,1,1,true,0.0008442371446714114,0.005975880093342489,Inf,0.291558,0.7565009900332225,18,0.0,15,0.0
VCA0005,CDS_UTRS,NC_002506,+,4399,4767,GcvB,sRNA,NC_002505,-,954718,954922,1,1,true,0.004507741412146382,0.021339168029488476,Inf,0.58206,0.8904776885406465,15,0.0,37,0.0
glgA,CDS_UTRS,NC_002505,-,1863784,1865331,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.02105602692267272,0.0628523250892779,49.04848308570392,0.536262,0.8780306540880504,33,1.0,15,0.0
nusG,CDS_UTRS,NC_002505,+,337130,337743,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.20822200000000002,0.7259883125000001,15,0.0,21,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC1903,CDS_UTRS,NC_002505,-,2051620,2054791,1,1,true,0.19718117373210053,0.26190081851583535,Inf,0.58206,0.8904776885406465,32,0.0,15,0.0
VC0567,CDS_UTRS,NC_002505,-,601073,601774,VCA0628,CDS_UTRS,NC_002506,+,563593,566167,1,0,true,0.0066414438958003474,0.028259678974954704,299.7378354903095,0.291558,0.7565009900332225,31,0.0,16,0.0
VCA1072,CDS_UTRS,NC_002506,-,1022807,1023541,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.9999539550768988,1.0,0.09716934156775885,0.625562,0.9140578521983161,33,0.0,17,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0253:VCA0265,IGR,NC_002506,+,272832,282096,1,0,true,0.32988119643022407,0.3802859631426185,4.512944993729757,0.291558,0.7565009900332225,32,1.0,15,0.0
VCA0003,CDS_UTRS,NC_002506,-,3130,4144,VadR,sRNA,NC_002506,+,3202,3285,1,0,true,0.027158866473866006,0.06943794907841687,Inf,0.38760399999999995,0.815953433962264,15,0.0,22,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1452:VC1448,IGR,NC_002505,-,1549120,1563951,1,1,true,0.09114895605558304,0.15913402451852823,Inf,0.666736,0.9273745609973286,18,0.0,19,0.0
VC1452:VC1448,IGR,NC_002505,-,1549120,1563951,FarS,sRNA,NC_002505,-,2266017,2266134,1,1,true,0.13844869119905356,0.2189448860080534,12.927364270014325,0.536262,0.8780306540880504,19,0.0,23,1.0
oadA-2,CDS_UTRS,NC_002505,-,849373,851171,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.15222499470974127,0.2189448860080534,Inf,0.07684000000000002,0.4859274493927127,16,1.0,38,1.0
VC1798,CDS_UTRS,NC_002505,-,1943306,1944457,FarS,sRNA,NC_002505,-,2266017,2266134,1,0,true,0.07180203851308475,0.13132623927176756,Inf,0.772024,0.9555479302694136,15,0.0,15,0.0
VCA0570:VCA0560,IGR,NC_002506,-,499117,508084,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.40477717307383465,0.4456504381073489,3.376515191747079,0.739562,0.9476586086956523,15,0.0,27,1.0
