name1,type1,ref1,strand1,left1,right1,name2,type2,ref2,strand2,left2,right2,nb_ints,nb_multi,in_libs,fisher_pvalue,fisher_fdr,odds_ratio,bp_pvalue,bp_fdr,meanlen1,nms1,meanlen2,nms2
VCA0923:VCA0925,IGR,NC_002506,+,876601,878618,VCA0231:VCA0224,IGR,NC_002506,-,247333,252310,1,1,true,8.779621615007116e-5,0.00025169719253200477,16443.43778334973,NaN,NaN,26,0.0,26,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,1,1,true,0.9999144632428273,1.0,0.10265768108342485,0.291624,0.8072636678200691,36,0.0,32,0.0
VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,VCA0417,CDS_UTRS,NC_002506,+,383792,384668,1,1,true,0.00015363882555519126,0.0004057914350890584,8314.580720015072,NaN,NaN,31,0.0,31,0.0
sucA,CDS_UTRS,NC_002505,-,2246650,2249504,VC0604,CDS_UTRS,NC_002505,+,633758,636564,1,0,true,0.4456467217433949,0.4747739584586495,1.7037930280903577,0.291624,0.8072636678200691,23,0.0,17,0.0
Vcr222,sRNA,NC_002505,-,2783840,2783908,VC2356,CDS_UTRS,NC_002505,-,2511717,2513428,1,1,true,0.1920774736768177,0.22663950099818925,Inf,0.24871200000000004,0.7712000000000002,22,0.0,16,0.0
VC2356,CDS_UTRS,NC_002505,-,2511717,2513428,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.19531944502367282,0.22927930737861182,Inf,0.6665300000000001,0.9618877952591853,16,0.0,27,1.0
xerD,CDS_UTRS,NC_002505,-,2593375,2594483,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.24871200000000004,0.7712000000000002,16,0.0,39,1.0
metL,CDS_UTRS,NC_002505,+,2851488,2854042,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14396372152848969,0.17719806500971602,Inf,0.7044900000000001,0.9667101200686107,16,0.0,24,1.0
VCA0376,CDS_UTRS,NC_002506,+,360416,361090,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.05162789983032878,0.07532919911305005,Inf,0.626436,0.942009022556391,31,0.0,17,0.0
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.9857154416583891,1.0,0.22013175480266414,NaN,NaN,18,1.0,22,1.0
VCA0330,CDS_UTRS,NC_002506,+,332290,333042,VCA0455:VCA0457,IGR,NC_002506,+,407182,407577,1,1,true,8.779611979725654e-5,0.00025169719253200477,15855.902500100265,NaN,NaN,38,1.0,38,1.0
VCA0975,CDS_UTRS,NC_002506,-,921691,924358,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.583142,0.927018266472212,17,0.0,34,0.0
VCA0491,CDS_UTRS,NC_002506,+,427404,427939,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.3456219849709605,0.37521853934525784,2.6242564311491945,NaN,NaN,16,0.0,27,0.0
VCA0491,CDS_UTRS,NC_002506,+,427404,427939,VCA0317,CDS_UTRS,NC_002506,+,325157,325940,1,1,true,0.00010535453437710007,0.00029036180573388683,12740.74858449018,NaN,NaN,16,0.0,16,0.0
VCA0413,CDS_UTRS,NC_002506,+,381323,382135,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.2724349371373048,0.2988925608400623,3.6739691476339194,0.975476,1.0,20,0.0,36,0.0
VCA0413,CDS_UTRS,NC_002506,+,381323,382135,VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,1,1,true,7.901676797761326e-5,0.00023296675003218795,17705.911543363352,NaN,NaN,20,0.0,20,0.0
VCA0460,CDS_UTRS,NC_002506,+,410175,410793,VCA0420,CDS_UTRS,NC_002506,+,386391,386902,1,1,true,0.0018883519773961188,0.004080700011759416,621.488168871762,NaN,NaN,30,1.0,30,1.0
VCA0342,CDS_UTRS,NC_002506,+,339450,339927,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.10059046709115527,0.1326863849144603,18.369741293651792,0.33818400000000004,0.8198400000000001,19,0.0,33,1.0
VC0549,CDS_UTRS,NC_002505,+,582157,582617,xseA:VC0745,IGR,NC_002505,-,799826,818269,1,1,true,0.03522520976853161,0.05621253754670568,55.27644998495787,0.6665300000000001,0.9618877952591853,25,0.0,16,0.0
xseA:VC0745,IGR,NC_002505,-,799826,818269,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.14396372152848969,0.17719806500971602,Inf,0.855168,1.0,16,0.0,31,0.0
VCA0455,CDS_UTRS,NC_002506,+,406185,407181,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.3099980880228632,0.3394508814146708,3.0616371381849175,0.7044900000000001,0.9667101200686107,23,0.0,22,1.0
VCA0417,CDS_UTRS,NC_002506,+,383792,384668,VCA0496,CDS_UTRS,NC_002506,+,430136,430943,1,1,true,2.6339500799443805e-5,9.510560257014362e-5,83177.23886977733,NaN,NaN,35,0.0,35,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0496,CDS_UTRS,NC_002506,+,430136,430943,1,1,true,0.053267431227653095,0.07579568727087245,36.04101795731561,0.20821599999999996,0.7149047210300428,18,0.0,35,0.0
GcvB:VC0891,IGR,NC_002505,-,950792,954717,VC2171:lolB,IGR,NC_002505,+,2318134,2326087,1,1,true,1.7559705742908882e-5,6.814860618936129e-5,131515.33950646213,NaN,NaN,21,0.0,21,0.0
Vcr214,sRNA,NC_002505,+,2376028,2376142,VC2171:lolB,IGR,NC_002505,+,2318134,2326087,1,1,true,0.0022726991166446275,0.004775597959652891,879.3598307353258,0.17186199999999996,0.6982356937704407,30,0.0,21,0.0
VC1547,CDS_UTRS,NC_002505,-,1658807,1660180,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.05162789983032878,0.07532919911305005,Inf,0.803086,1.0,16,0.0,28,1.0
VCA0491,CDS_UTRS,NC_002506,+,427404,427939,VCA0303,CDS_UTRS,NC_002506,+,317422,318062,1,0,true,1.7559763557994934e-5,6.814860618936129e-5,Inf,NaN,NaN,21,0.0,21,0.0
VCA0505,CDS_UTRS,NC_002506,+,433588,434395,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.379406740834374,0.40763002946517957,2.2962204923725498,0.24871200000000004,0.7712000000000002,17,0.0,31,0.0
VCA0505,CDS_UTRS,NC_002506,+,433588,434395,VCA0501,CDS_UTRS,NC_002506,+,432301,433096,1,1,true,0.00023703391451457279,0.000590514621094165,5128.596170576156,NaN,NaN,17,0.0,17,0.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0743:glpA,IGR,NC_002506,+,688214,691050,1,0,true,0.5444294475284639,0.5735863339150298,1.5347118646291202,NaN,NaN,16,0.0,17,1.0
VCA0470,CDS_UTRS,NC_002506,+,415651,416237,VCA0313,CDS_UTRS,NC_002506,+,323308,323953,1,1,true,2.633947189245589e-5,9.510560257014362e-5,69238.48348013603,NaN,NaN,26,0.0,26,0.0
VC2599,CDS_UTRS,NC_002505,-,2766003,2768668,OppZ,sRNA,NC_002505,+,1164273,1164325,1,1,true,0.19531944502367282,0.22927930737861182,Inf,0.33818400000000004,0.8198400000000001,18,0.0,30,0.0
VCA0459,CDS_UTRS,NC_002506,+,409470,410174,VCA0334,CDS_UTRS,NC_002506,+,334535,335487,1,1,true,2.1949608088767114e-5,8.404195580296401e-5,101871.12032907068,NaN,NaN,16,0.0,16,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0334,CDS_UTRS,NC_002506,+,334535,335487,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.20821599999999996,0.7149047210300428,19,0.0,16,0.0
VCA0364,CDS_UTRS,NC_002506,+,352303,352752,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.08567306881502912,0.1166208943829793,14.721447060624222,0.14161800000000002,0.6473965714285715,20,0.0,28,1.0
VCA0460:VCA0463,IGR,NC_002506,+,410794,412161,VCA0314,CDS_UTRS,NC_002506,+,323954,324423,1,1,true,5.26786547093705e-5,0.0001620117116547128,39652.67053657065,NaN,NaN,27,1.0,27,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0314,CDS_UTRS,NC_002506,+,323954,324423,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.43828599999999995,0.8551921951219511,37,1.0,27,1.0
VC0801,CDS_UTRS,NC_002505,+,857506,858620,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26720216044537803,0.29371644033543,5.946232132815127,0.20821599999999996,0.7149047210300428,37,0.0,29,0.0
VC0801,CDS_UTRS,NC_002505,+,857506,858620,VC2175,CDS_UTRS,NC_002505,-,2320624,2321675,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,37,0.0,37,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC2175,CDS_UTRS,NC_002505,-,2320624,2321675,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.11666600000000005,0.6140315789473687,29,0.0,37,0.0
VC2642,CDS_UTRS,NC_002505,-,2813808,2815176,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.39336206078618097,0.419856044300311,3.5222371667057235,NaN,NaN,21,0.0,19,0.0
VC2642,CDS_UTRS,NC_002505,-,2813808,2815176,VC1532,CDS_UTRS,NC_002505,-,1644472,1645661,1,1,true,0.00035116482199082366,0.0008471016107643336,5729.754831915652,NaN,NaN,21,0.0,21,0.0
Vcr097:VCA0468,IGR,NC_002506,+,413882,414748,VCA0304,CDS_UTRS,NC_002506,+,318063,318569,1,1,true,0.00016900159524768643,0.00043626882393124486,7493.182904364101,NaN,NaN,24,0.0,24,0.0
glpD,CDS_UTRS,NC_002506,+,592746,594684,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009574461079881247,0.017535248944052173,Inf,0.0048240000000000505,0.06891428571428644,16,0.0,38,1.0
VCA0435,CDS_UTRS,NC_002506,+,393521,393944,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.04379546488880692,0.06559906535728433,44.16342012857236,0.855168,1.0,21,0.0,30,0.0
VCA0435,CDS_UTRS,NC_002506,+,393521,393944,VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,1,1,true,1.7559705742575815e-5,6.814860618936129e-5,131515.33950646213,NaN,NaN,21,0.0,21,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0382a,CDS_UTRS,NC_002506,+,363845,364466,1,1,true,0.02703579695870517,0.04388029065417155,48.49275315335602,0.43828599999999995,0.8551921951219511,30,0.0,21,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC2012:maf_2,IGR,NC_002505,+,2166635,2179002,1,0,true,0.09388108089124503,0.12602154505518892,Inf,0.03187799999999996,0.3000282352941173,19,0.0,16,0.0
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.999882643401935,1.0,0.10949328637697786,0.7044900000000001,0.9667101200686107,16,0.0,21,0.0
VCA0446,CDS_UTRS,NC_002506,+,399889,400318,VCA0340,CDS_UTRS,NC_002506,+,338188,338899,1,1,true,0.0053088559986536055,0.010214847714104155,225.8019789710712,NaN,NaN,16,0.0,16,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0340,CDS_UTRS,NC_002506,+,338188,338899,1,1,true,0.040278434191366785,0.06312869974223832,29.096308146166088,0.855168,1.0,21,0.0,16,0.0
VCA0505,CDS_UTRS,NC_002506,+,433588,434395,Vcr097:VCA0468,IGR,NC_002506,+,413882,414748,1,0,true,5.926316134552412e-5,0.0001812848983786676,27392.34818444964,NaN,NaN,34,1.0,33,0.0
VC0137,CDS_UTRS,NC_002505,+,131385,132811,VCA0567,CDS_UTRS,NC_002506,+,505381,506301,1,0,true,0.0015694038679768818,0.003410837739736423,Inf,0.9165220000000001,1.0,19,0.0,17,0.0
VC2522,CDS_UTRS,NC_002505,+,2707306,2708529,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,1,true,0.012982556459911865,0.02310935557060755,152.57694469202391,0.626436,0.942009022556391,24,0.0,23,1.0
VC2522,CDS_UTRS,NC_002505,+,2707306,2708529,VCA0043,CDS_UTRS,NC_002506,+,50763,51363,1,1,true,1.316979376098093e-5,5.586158983097576e-5,185991.18503843131,NaN,NaN,24,0.0,24,0.0
Vcr214,sRNA,NC_002505,+,2376028,2376142,VCA0043,CDS_UTRS,NC_002506,+,50763,51363,1,1,true,0.0034071147401999458,0.006796359997496745,439.820797255873,0.6665300000000001,0.9618877952591853,23,1.0,24,0.0
VC1672:VC1669,IGR,NC_002505,-,1801972,1804938,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26720216044537803,0.29371644033543,5.946232132815127,0.11666600000000005,0.6140315789473687,24,0.0,25,0.0
VC1672:VC1669,IGR,NC_002505,-,1801972,1804938,VC0534:VC0538,IGR,NC_002505,+,565940,569758,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,24,0.0,24,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VC0534:VC0538,IGR,NC_002505,+,565940,569758,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.09487000000000001,0.5663880597014926,25,0.0,24,0.0
Vcr229,sRNA,NC_002506,+,897527,897726,VC1968:VC1964,IGR,NC_002505,-,2115280,2119829,1,0,true,0.05354191405812725,0.07579568727087245,Inf,0.803086,1.0,38,1.0,18,0.0
VC0972,CDS_UTRS,NC_002505,+,1037691,1038978,VC2081,CDS_UTRS,NC_002505,-,2240473,2241656,1,0,true,0.04258023370960906,0.06559906535728433,45.46703050429803,0.43828599999999995,0.8551921951219511,30,0.0,16,0.0
VCA0553,CDS_UTRS,NC_002506,-,490516,490808,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26720216044537803,0.29371644033543,5.946232132815127,0.20821599999999996,0.7149047210300428,24,0.0,38,0.0
VCA0553,CDS_UTRS,NC_002506,-,490516,490808,VCA0700,CDS_UTRS,NC_002506,-,638628,642183,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,24,0.0,24,0.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0700,CDS_UTRS,NC_002506,-,638628,642183,1,1,true,0.04421181530214868,0.06559906535728433,43.73327120000805,0.803086,1.0,38,0.0,24,0.0
VCA0043,CDS_UTRS,NC_002506,+,50763,51363,Vcr214,sRNA,NC_002505,+,2376028,2376142,1,0,true,0.012982556459911865,0.02310935557060755,152.57694469202391,0.03995000000000004,0.332916666666667,30,1.0,19,0.0
MicX,sRNA,NC_002506,-,893273,893616,VCA0629:VCA0625,IGR,NC_002506,-,562830,566037,1,0,true,0.037659107920111845,0.05951390877679725,Inf,NaN,NaN,29,1.0,16,0.0
VCA0414,CDS_UTRS,NC_002506,+,382136,382704,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.26720216044537803,0.29371644033543,5.946232132815127,0.33818400000000004,0.8198400000000001,18,0.0,31,0.0
VCA0414,CDS_UTRS,NC_002506,+,382136,382704,VCA0347,CDS_UTRS,NC_002506,+,342586,343292,1,1,true,3.511925731281007e-5,0.00011785609586483226,60879.23784926304,NaN,NaN,18,0.0,18,0.0
VCA0485,CDS_UTRS,NC_002506,+,423962,424514,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.14702529620877103,0.1798026398437382,9.184918016511702,0.33818400000000004,0.8198400000000001,19,1.0,36,1.0
VC1543,CDS_UTRS,NC_002505,-,1655909,1657240,ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,1,0,true,0.0006254375138315948,0.001459354198940388,2414.301622545141,NaN,NaN,33,0.0,33,0.0
Vcr004:VC0069,IGR,NC_002505,+,66298,69095,Vcr017,sRNA,NC_002505,-,350275,350367,1,0,true,0.05162789983032878,0.07532919911305005,Inf,0.20821599999999996,0.7149047210300428,17,1.0,26,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VC2739:glnA,IGR,NC_002505,+,2913917,2918882,1,1,true,0.17844012230375317,0.2133547090980115,Inf,0.0018359999999999488,0.029002078232194417,16,0.0,16,0.0
VC2739:glnA,IGR,NC_002505,+,2913917,2918882,VSsrna24,sRNA,NC_002505,+,106481,106537,1,1,true,0.2211301024831701,0.25180583526277156,Inf,0.33818400000000004,0.8198400000000001,16,0.0,31,1.0
VC2229,CDS_UTRS,NC_002505,-,2382164,2383240,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.14396372152848969,0.17719806500971602,Inf,0.17186199999999996,0.6982356937704407,23,0.0,31,0.0
VCA0299,CDS_UTRS,NC_002506,+,314647,315235,VCA0505,CDS_UTRS,NC_002506,+,433588,434395,1,1,true,8.779611979714552e-5,0.00025169719253200477,15855.902500100265,NaN,NaN,28,0.0,28,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,astD,CDS_UTRS,NC_002505,-,2783902,2785359,1,0,true,0.026998136470092415,0.04388029065417155,Inf,NaN,NaN,17,0.0,17,0.0
VC1822:VC1817,IGR,NC_002505,-,1959165,1962827,VSsrna24,sRNA,NC_002505,+,106481,106537,1,0,true,0.2211301024831701,0.25180583526277156,Inf,0.803086,1.0,21,1.0,28,1.0
FarS,sRNA,NC_002505,-,2266017,2266134,VCA0152:VCA0141,IGR,NC_002506,-,157450,169848,1,0,true,0.32503968914144454,0.35388386002899636,4.6041429617839515,0.20821599999999996,0.7149047210300428,33,1.0,18,0.0
VCA0353,CDS_UTRS,NC_002506,+,345369,345846,VCA0413,CDS_UTRS,NC_002506,+,381323,382135,1,1,true,3.511918022724991e-5,0.00011785609586483226,47313.69566462707,NaN,NaN,34,0.0,34,0.0
VCA0417,CDS_UTRS,NC_002506,+,383792,384668,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.12571678947007936,0.16063029875180354,8.832903202938311,0.6665300000000001,0.9618877952591853,26,0.0,17,0.0
VCA0417,CDS_UTRS,NC_002506,+,383792,384668,VCA0376,CDS_UTRS,NC_002506,+,360416,361090,1,1,true,0.000105354534376767,0.00029036180573388683,12740.74858449018,NaN,NaN,26,0.0,26,0.0
VCA0405,CDS_UTRS,NC_002506,+,377115,378009,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.10059046709115527,0.1326863849144603,18.369741293651792,0.43828599999999995,0.8551921951219511,30,1.0,37,1.0
VCA0405,CDS_UTRS,NC_002506,+,377115,378009,VCA0379,CDS_UTRS,NC_002506,+,361510,362065,1,1,true,8.779872143316325e-6,3.9285623982446775e-5,322146.8893532887,NaN,NaN,30,1.0,30,1.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0379,CDS_UTRS,NC_002506,+,361510,362065,1,1,true,0.053267431227653095,0.07579568727087245,36.04101795731561,0.878052,1.0,37,1.0,30,1.0
VC2385,CDS_UTRS,NC_002505,+,2549642,2550613,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.9288221129588288,0.9634418462600215,0.37162813457648236,0.14161800000000002,0.6473965714285715,20,1.0,40,1.0
VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,Vcr001,sRNA,NC_002505,+,21901,21941,1,0,true,0.845155614634316,0.87825369426025,0.5405567083693795,NaN,NaN,16,0.0,18,1.0
VC0251,CDS_UTRS,NC_002505,+,257292,259804,VC0844:TarA,IGR,NC_002505,-,888650,905358,1,0,true,0.0008253088872157699,0.0018721221477399472,Inf,0.291624,0.8072636678200691,22,0.0,17,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VCA1059:VCA1075,IGR,NC_002506,+,1010820,1028043,1,0,true,0.830441932935484,0.8645385451454263,0.5677418314574951,0.17186199999999996,0.6982356937704407,38,0.0,17,0.0
VC1543,CDS_UTRS,NC_002505,-,1655909,1657240,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.37269892768027046,0.4008006375901872,2.9731172686576635,0.33818400000000004,0.8198400000000001,27,1.0,38,0.0
VC1543,CDS_UTRS,NC_002505,-,1655909,1657240,VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,1,1,true,2.633947189245589e-5,9.510560257014362e-5,69238.48348013603,NaN,NaN,27,1.0,27,1.0
Vcr001,sRNA,NC_002505,+,21901,21941,VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,1,1,true,0.08646912940227913,0.1166208943829793,14.578057640484303,0.48852799999999996,0.8782525842696628,38,0.0,27,1.0
VC0573,CDS_UTRS,NC_002505,+,604056,604812,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.09059648214581772,0.12204319495676272,12.20355159446055,0.09487000000000001,0.5663880597014926,27,1.0,20,0.0
GcvB:VC0891,IGR,NC_002505,-,950792,954717,Vcr067,sRNA,NC_002505,+,1801887,1802121,1,1,true,0.0007285334669646648,0.0016725486635949347,1846.0433096235297,NaN,NaN,21,0.0,21,0.0
VCA0338,CDS_UTRS,NC_002506,+,337112,337683,VCA0428,CDS_UTRS,NC_002506,+,390004,390810,1,1,true,0.0003686971671094108,0.0008834402681675158,3166.692788720662,NaN,NaN,33,1.0,33,1.0
VCA0463,CDS_UTRS,NC_002506,+,412162,412793,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.08567306881502912,0.1166208943829793,14.721447060624222,0.33818400000000004,0.8198400000000001,19,0.0,34,1.0
VCA0463,CDS_UTRS,NC_002506,+,412162,412793,VCA0330,CDS_UTRS,NC_002506,+,332290,333042,1,1,true,6.145795834899825e-5,0.00018502250785278895,24381.988859544377,NaN,NaN,19,0.0,19,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0330,CDS_UTRS,NC_002506,+,332290,333042,1,1,true,0.046832030129806745,0.0693065452374961,24.24705673579673,0.03995000000000004,0.332916666666667,34,1.0,19,0.0
VCA0361,CDS_UTRS,NC_002506,+,350196,351061,VCA0425,CDS_UTRS,NC_002506,+,388858,389499,1,1,true,3.95090343945359e-5,0.00013028874911429235,42930.374326716934,NaN,NaN,22,0.0,22,0.0
VqmR,sRNA,NC_002506,+,1031438,1031588,VCA0425,CDS_UTRS,NC_002506,+,388858,389499,1,1,true,0.020346134513297254,0.03424032371633063,72.73732829502067,0.932076,1.0,22,1.0,22,0.0
VCA0172,CDS_UTRS,NC_002506,-,189226,190182,VC1416,CDS_UTRS,NC_002505,+,1510215,1513769,1,0,true,0.0011084600745850937,0.0024702205959015464,Inf,NaN,NaN,21,0.0,16,0.0
VCA0375,CDS_UTRS,NC_002506,+,359877,360415,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.10059046709115527,0.1326863849144603,18.369741293651792,0.43828599999999995,0.8551921951219511,21,0.0,19,0.0
VCA0375,CDS_UTRS,NC_002506,+,359877,360415,VCA0389:VCA0391,IGR,NC_002506,+,368119,369159,1,1,true,2.6339500799332782e-5,9.510560257014362e-5,83177.23886977734,NaN,NaN,21,0.0,21,0.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0405,CDS_UTRS,NC_002506,+,377115,378009,1,1,true,0.00025020191607127984,0.0006179229139336153,5017.098862542345,NaN,NaN,36,0.0,36,0.0
VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.2724349371373048,0.2988925608400623,3.6739691476339194,0.43828599999999995,0.8551921951219511,24,0.0,35,0.0
VCA0044:VCA0055,IGR,NC_002506,+,54355,62136,ilvH,CDS_UTRS,NC_002505,-,2661261,2661955,1,1,true,0.001250487970631653,0.002765129407927744,967.420345072559,NaN,NaN,24,0.0,24,0.0
VCA0489,CDS_UTRS,NC_002506,+,425872,426291,Vcr017,sRNA,NC_002505,-,350275,350367,1,1,true,0.1910628787574853,0.22661407969053088,6.123287381396824,0.24871200000000004,0.7712000000000002,23,0.0,39,0.0
VCA0489,CDS_UTRS,NC_002506,+,425872,426291,VCA0307,CDS_UTRS,NC_002506,+,319026,319881,1,1,true,8.779621615007116e-5,0.00025169719253200477,16443.43778334973,NaN,NaN,23,0.0,23,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0307,CDS_UTRS,NC_002506,+,319026,319881,1,1,true,0.23943641119140224,0.2715675399298111,4.004619129159611,0.855168,1.0,39,0.0,23,0.0
glpX:VC2692,IGR,NC_002505,+,2856907,2859604,VqmR,sRNA,NC_002506,+,1031438,1031588,1,0,true,0.022142861846365047,0.03704546241451982,Inf,0.03995000000000004,0.332916666666667,19,0.0,17,0.0
Vcr017,sRNA,NC_002505,-,350275,350367,VCA0965,CDS_UTRS,NC_002506,+,914331,915796,1,0,true,0.1743515900581427,0.21140825106943767,6.006947835784648,0.855168,1.0,26,0.0,21,1.0
VC1139,CDS_UTRS,NC_002505,+,1207786,1208618,envZ:VC2706,IGR,NC_002505,-,2879773,2886865,1,0,true,6.584911334206467e-6,3.1836372170888046e-5,Inf,NaN,NaN,16,0.0,16,0.0
VCA0460,CDS_UTRS,NC_002506,+,410175,410793,VCA0358,CDS_UTRS,NC_002506,+,348985,349701,1,1,true,0.0029658218161016103,0.00597880334305996,373.0475840316653,NaN,NaN,30,0.0,30,0.0
VC1898,CDS_UTRS,NC_002505,+,2044294,2046597,VCA0220,CDS_UTRS,NC_002506,+,239965,241934,1,0,true,0.005643269013383634,0.010785544295260848,Inf,NaN,NaN,16,0.0,16,0.0
VCA0440,CDS_UTRS,NC_002506,+,396326,396908,VqmR,sRNA,NC_002506,+,1031438,1031588,1,1,true,0.08567306881502912,0.1166208943829793,14.721447060624222,0.583142,0.927018266472212,28,1.0,35,1.0
VCA0440,CDS_UTRS,NC_002506,+,396326,396908,VCA0358,CDS_UTRS,NC_002506,+,348985,349701,1,1,true,9.657551979180834e-5,0.00027208066193198347,14834.79909201163,NaN,NaN,28,1.0,28,1.0
VCA0501,CDS_UTRS,NC_002506,+,432301,433096,VCA0410,CDS_UTRS,NC_002506,+,380305,380893,1,0,true,0.00020850571562536224,0.0005298552818007535,6260.130278248085,NaN,NaN,28,0.0,28,0.0
cysS,CDS_UTRS,NC_002505,-,1987233,1988855,Qrr3,sRNA,NC_002506,+,772258,772365,1,0,true,0.009574461079881247,0.017535248944052173,Inf,0.049733999999999945,0.37304684047299813,19,1.0,39,1.0
VC0734,CDS_UTRS,NC_002505,+,788749,790684,rpmE2,CDS_UTRS,NC_002505,+,940425,940882,1,0,true,0.03053642882698493,0.049004311239929405,Inf,0.898542,1.0,23,1.0,18,0.0
VSsrna24,sRNA,NC_002505,+,106481,106537,VC1452:VC1448,IGR,NC_002505,-,1549120,1563951,1,1,true,0.09388108089124503,0.12602154505518892,Inf,0.6665300000000001,0.9618877952591853,18,0.0,19,0.0
VC1452:VC1448,IGR,NC_002505,-,1549120,1563951,FarS,sRNA,NC_002505,-,2266017,2266134,1,1,true,0.07711809160489658,0.10614202957923644,Inf,0.5368040000000001,0.9067176303544423,19,0.0,23,1.0
VCA0310,CDS_UTRS,NC_002506,+,322102,322732,VCA0476,CDS_UTRS,NC_002506,+,419280,419882,1,0,true,1.0974852223566423e-5,4.834867330922505e-5,Inf,NaN,NaN,26,0.0,26,0.0
VCA0399,CDS_UTRS,NC_002506,+,373432,374429,Vcr001,sRNA,NC_002505,+,21901,21941,1,1,true,0.46300811924825014,0.49189223841923035,1.982076038698473,0.43828599999999995,0.8551921951219511,21,0.0,25,0.0
VCA0399,CDS_UTRS,NC_002506,+,373432,374429,VCA0439,CDS_UTRS,NC_002506,+,395045,396325,1,1,true,3.511918022724991e-5,0.00011785609586483226,47313.69566462707,NaN,NaN,21,0.0,21,0.0
